"employee_id","sto_avg","gtq","papi_v_avg","sto_norm","gtq_norm","papi_norm","success_score"
"EMP101530",3.0,22.0,6.0,50.0,35.13513513513514,62.5,45.27
"EMP101411",2.8,30.0,2.0,45.0,56.75675675675676,12.5,45.26
"EMP100098",3.8,17.0,5.0,70.0,21.62162162162162,50.0,45.25
"EMP101611",3.6,25.0,1.0,65.0,43.24324324324324,0.0,45.24
"EMP101562",2.0,27.0,8.0,25.0,48.648648648648646,87.5,45.22
"EMP100030",2.6,22.0,8.0,40.0,35.13513513513514,87.5,45.14
"EMP101114",2.4,30.0,4.0,35.0,56.75675675675676,37.5,45.13
"DUP5237",2.4,30.0,4.0,35.0,56.75675675675676,37.5,45.13
"EMP101779",2.4,30.0,4.0,35.0,56.75675675675676,37.5,45.13
"EMP101695",3.2,25.0,3.0,55.0,43.24324324324324,25.0,45.11
"EMP100793",3.2,17.0,8.0,55.0,21.62162162162162,87.5,45.05
"EMP101999",3.0,25.0,4.0,50.0,43.24324324324324,37.5,45.05
"EMP100023",2.0,30.0,6.0,25.0,56.75675675675676,62.5,45.0
"EMP101791",2.8,25.0,5.0,45.0,43.24324324324324,50.0,44.98
"EMP100221",2.6,33.0,1.0,40.0,64.86486486486487,0.0,44.98
"EMP100294",2.8,25.0,5.0,45.0,43.24324324324324,50.0,44.98
"EMP101375",2.6,33.0,1.0,40.0,64.86486486486487,0.0,44.98
"EMP101075",3.6,20.0,4.0,65.0,29.72972972972973,37.5,44.96
"EMP101310",2.6,25.0,6.0,40.0,43.24324324324324,62.5,44.92
"EMP101187",2.4,33.0,2.0,35.0,64.86486486486487,12.5,44.91
"EMP100198",3.4,20.0,5.0,60.0,29.72972972972973,50.0,44.9
"EMP100794",3.4,20.0,5.0,60.0,29.72972972972973,50.0,44.9
"EMP101388",3.4,20.0,5.0,60.0,29.72972972972973,50.0,44.9
"EMP100215",3.4,20.0,5.0,60.0,29.72972972972973,50.0,44.9
"EMP100433",3.0,28.0,2.0,50.0,51.351351351351354,12.5,44.83
"EMP100869",3.0,28.0,2.0,50.0,51.351351351351354,12.5,44.83
"EMP100454",3.2,20.0,6.0,55.0,29.72972972972973,62.5,44.83
"EMP100610",3.0,28.0,2.0,50.0,51.351351351351354,12.5,44.83
"EMP101059",3.0,28.0,2.0,50.0,51.351351351351354,12.5,44.83
"EMP100912",3.8,23.0,1.0,70.0,37.83783783783784,0.0,44.81
"EMP100525",2.8,28.0,3.0,45.0,51.351351351351354,25.0,44.77
"EMP101782",2.8,28.0,3.0,45.0,51.351351351351354,25.0,44.77
"EMP100486",2.8,28.0,3.0,45.0,51.351351351351354,25.0,44.77
"EMP100316",2.8,28.0,3.0,45.0,51.351351351351354,25.0,44.77
"EMP101009",3.8,15.0,6.0,70.0,16.216216216216218,62.5,44.75
"EMP100113",2.6,28.0,4.0,40.0,51.351351351351354,37.5,44.7
"EMP101333",2.6,28.0,4.0,40.0,51.351351351351354,37.5,44.7
"EMP100028",2.8,20.0,8.0,45.0,29.72972972972973,87.5,44.7
"EMP100231",3.4,23.0,3.0,60.0,37.83783783783784,25.0,44.68
"EMP100104",3.4,23.0,3.0,60.0,37.83783783783784,25.0,44.68
"EMP100091",3.4,23.0,3.0,60.0,37.83783783783784,25.0,44.68
"EMP101474",2.4,28.0,5.0,35.0,51.351351351351354,50.0,44.64
"EMP100798",2.4,28.0,5.0,35.0,51.351351351351354,50.0,44.64
"EMP100393",2.4,28.0,5.0,35.0,51.351351351351354,50.0,44.64
"EMP101600",2.6,20.0,9.0,40.0,29.72972972972973,100.0,44.64
"EMP101253",3.2,23.0,4.0,55.0,37.83783783783784,37.5,44.62
"EMP101839",2.8,31.0,1.0,45.0,59.45945945945946,0.0,44.55
"EMP101533",2.8,23.0,6.0,45.0,37.83783783783784,62.5,44.49
"EMP101254",1.8,28.0,8.0,20.0,51.351351351351354,87.5,44.44
"EMP100504",2.6,23.0,7.0,40.0,37.83783783783784,75.0,44.42
"EMP100115",2.6,23.0,7.0,40.0,37.83783783783784,75.0,44.42
"EMP100611",3.2,26.0,2.0,55.0,45.945945945945944,12.5,44.4
"EMP101523",3.2,26.0,2.0,55.0,45.945945945945944,12.5,44.4
"EMP100185",1.6,28.0,9.0,15.0,51.351351351351354,100.0,44.38
"EMP101407",3.2,18.0,7.0,55.0,24.324324324324323,75.0,44.34
"EMP100085",3.0,26.0,3.0,50.0,45.945945945945944,25.0,44.33
"EMP101189",2.0,31.0,5.0,25.0,59.45945945945946,50.0,44.29
"EMP100790",2.8,26.0,4.0,45.0,45.945945945945944,37.5,44.27
"EMP100275",2.8,26.0,4.0,45.0,45.945945945945944,37.5,44.27
"EMP101876",2.8,26.0,4.0,45.0,45.945945945945944,37.5,44.27
"EMP101796",3.0,18.0,8.0,50.0,24.324324324324323,87.5,44.27
"EMP101546",3.6,21.0,3.0,65.0,32.432432432432435,25.0,44.25
"EMP101115",2.6,26.0,5.0,40.0,45.945945945945944,50.0,44.2
"EMP100436",3.4,21.0,4.0,60.0,32.432432432432435,37.5,44.18
"EMP101045",3.2,21.0,5.0,55.0,32.432432432432435,50.0,44.12
"EMP101673",3.2,21.0,5.0,55.0,32.432432432432435,50.0,44.12
"EMP101464",3.0,29.0,1.0,50.0,54.054054054054056,0.0,44.12
"EMP101325",3.0,29.0,1.0,50.0,54.054054054054056,0.0,44.12
"EMP101286",2.8,29.0,2.0,45.0,54.054054054054056,12.5,44.05
"EMP101393",3.0,21.0,6.0,50.0,32.432432432432435,62.5,44.05
"EMP100297",2.8,29.0,2.0,45.0,54.054054054054056,12.5,44.05
"EMP100847",3.0,21.0,6.0,50.0,32.432432432432435,62.5,44.05
"EMP100564",3.8,16.0,5.0,70.0,18.91891891891892,50.0,44.04
"EMP101690",3.6,24.0,1.0,65.0,40.54054054054054,0.0,44.03
"EMP101871",2.6,29.0,3.0,40.0,54.054054054054056,25.0,43.99
"EMP101751",3.4,24.0,2.0,60.0,40.54054054054054,12.5,43.97
"EMP101270",2.4,29.0,4.0,35.0,54.054054054054056,37.5,43.92
"EMP101444",4.0,19.0,2.0,75.0,27.027027027027028,12.5,43.88
"EMP101249",2.4,21.0,9.0,35.0,32.432432432432435,100.0,43.86
"EMP101006",3.0,24.0,4.0,50.0,40.54054054054054,37.5,43.84
"EMP101291",3.0,24.0,4.0,50.0,40.54054054054054,37.5,43.84
"EMP100667",3.8,19.0,3.0,70.0,27.027027027027028,25.0,43.82
"EMP101092",3.0,16.0,9.0,50.0,18.91891891891892,100.0,43.78
"EMP100896",2.8,24.0,5.0,45.0,40.54054054054054,50.0,43.77
"EMP100157",2.8,24.0,5.0,45.0,40.54054054054054,50.0,43.77
"EMP101928",2.8,24.0,5.0,45.0,40.54054054054054,50.0,43.77
"EMP101384",2.4,32.0,2.0,35.0,62.16216216216216,12.5,43.7
"EMP101214",3.4,19.0,5.0,60.0,27.027027027027028,50.0,43.69
"EMP101746",3.2,27.0,1.0,55.0,48.648648648648646,0.0,43.68
"EMP100060",3.2,27,1.0,55.0,48.648648648648646,0.0,43.68
"EMP100245",3.2,27,1.0,55.0,48.648648648648646,0.0,43.68
"EMP100394",3.2,27.0,1.0,55.0,48.648648648648646,0.0,43.68
"EMP100037",3.2,27,1.0,55.0,48.648648648648646,0.0,43.68
"EMP101795",3.2,27,1.0,55.0,48.648648648648646,0.0,43.68
"EMP100682",3.2,27.0,1.0,55.0,48.648648648648646,0.0,43.68
"EMP101658",3.2,27,1.0,55.0,48.648648648648646,0.0,43.68
"EMP100850",3.2,27,1.0,55.0,48.648648648648646,0.0,43.68
"EMP101326",2.2,32.0,3.0,30.0,62.16216216216216,25.0,43.64
"EMP100893",3.0,27.0,2.0,50.0,48.648648648648646,12.5,43.62
"EMP101012",3.0,27,2.0,50.0,48.648648648648646,12.5,43.62
"EMP100934",3.0,27,2.0,50.0,48.648648648648646,12.5,43.62
"EMP101438",3.0,27.0,2.0,50.0,48.648648648648646,12.5,43.62
"EMP100174",3.0,27,2.0,50.0,48.648648648648646,12.5,43.62
"EMP100078",3.2,19.0,6.0,55.0,27.027027027027028,62.5,43.62
"EMP100536",3.2,19.0,6.0,55.0,27.027027027027028,62.5,43.62
"EMP100522",3.0,27,2.0,50.0,48.648648648648646,12.5,43.62
"EMP100630",3.0,27,2.0,50.0,48.648648648648646,12.5,43.62
"EMP100656",3.8,22.0,1.0,70.0,35.13513513513514,0.0,43.6
"EMP100652",3.8,22.0,1.0,70.0,35.13513513513514,0.0,43.6
"EMP101580",2.8,27,3.0,45.0,48.648648648648646,25.0,43.55
"EMP100545",2.8,27,3.0,45.0,48.648648648648646,25.0,43.55
"EMP101637",2.6,27,4.0,40.0,48.648648648648646,37.5,43.49
"EMP101770",2.6,27,4.0,40.0,48.648648648648646,37.5,43.49
"EMP100726",2.6,27.0,4.0,40.0,48.648648648648646,37.5,43.49
"EMP100820",3.6,14.0,7.0,65.0,13.513513513513514,75.0,43.47
"EMP101632",3.4,22.0,3.0,60.0,35.13513513513514,25.0,43.47
"EMP100170",2.4,27,5.0,35.0,48.648648648648646,50.0,43.42
"EMP101626",2.4,27.0,5.0,35.0,48.648648648648646,50.0,43.42
"EMP101177",2.4,27,5.0,35.0,48.648648648648646,50.0,43.42
"EMP101723",2.2,27.0,6.0,30.0,48.648648648648646,62.5,43.36
"EMP101962",2.8,30.0,1.0,45.0,56.75675675675676,0.0,43.34
"EMP101603",3.0,22.0,5.0,50.0,35.13513513513514,50.0,43.34
"EMP100336",2.6,30.0,2.0,40.0,56.75675675675676,12.5,43.27
"EMP101510",3.6,17.0,5.0,65.0,21.62162162162162,50.0,43.26
"EMP100792",3.6,17.0,5.0,65.0,21.62162162162162,50.0,43.26
"EMP101176",3.4,25.0,1.0,60.0,43.24324324324324,0.0,43.25
"EMP100041",3.4,25.0,1.0,60.0,43.24324324324324,0.0,43.25
"EMP100189",3.2,25.0,2.0,55.0,43.24324324324324,12.5,43.19
"EMP100759",3.2,25.0,2.0,55.0,43.24324324324324,12.5,43.19
"EMP101545",3.2,25.0,2.0,55.0,43.24324324324324,12.5,43.19
"EMP101703",2.4,22.0,8.0,35.0,35.13513513513514,87.5,43.15
"EMP101543",3.2,17.0,7.0,55.0,21.62162162162162,75.0,43.13
"EMP100001",3.2,17.0,7.0,55.0,21.62162162162162,75.0,43.13
"EMP100954",3.2,17.0,7.0,55.0,21.62162162162162,75.0,43.13
"EMP101573",3.2,17.0,7.0,55.0,21.62162162162162,75.0,43.13
"EMP100479",3.0,25.0,3.0,50.0,43.24324324324324,25.0,43.12
"EMP101224",2.8,25.0,4.0,45.0,43.24324324324324,37.5,43.06
"EMP101050",3.0,17.0,8.0,50.0,21.62162162162162,87.5,43.06
"EMP101327",2.8,25.0,4.0,45.0,43.24324324324324,37.5,43.06
"EMP100830",3.6,20.0,3.0,65.0,29.72972972972973,25.0,43.04
"EMP100537",2.6,25.0,5.0,40.0,43.24324324324324,50.0,42.99
"EMP100813",2.6,25.0,5.0,40.0,43.24324324324324,50.0,42.99
"EMP101762",3.0,28.0,1.0,50.0,51.351351351351354,0.0,42.91
"EMP100422",3.0,28.0,1.0,50.0,51.351351351351354,0.0,42.91
"EMP101994",3.2,20.0,5.0,55.0,29.72972972972973,50.0,42.91
"EMP101740",3.0,28.0,1.0,50.0,51.351351351351354,0.0,42.91
"EMP101452",3.2,20.0,5.0,55.0,29.72972972972973,50.0,42.91
"EMP101501",3.2,20.0,5.0,55.0,29.72972972972973,50.0,42.91
"EMP100809",4.0,15.0,4.0,75.0,16.216216216216218,37.5,42.89
"EMP100584",2.0,33.0,3.0,25.0,64.86486486486487,25.0,42.86
"EMP101744",2.2,25.0,7.0,30.0,43.24324324324324,75.0,42.86
"EMP101380",2.8,28.0,2.0,45.0,51.351351351351354,12.5,42.84
"EMP101657",3.0,20.0,6.0,50.0,29.72972972972973,62.5,42.84
"EMP100614",2.8,28.0,2.0,45.0,51.351351351351354,12.5,42.84
"EMP100081",3.6,23.0,1.0,65.0,37.83783783783784,0.0,42.82
"EMP100053",3.4,23.0,2.0,60.0,37.83783783783784,12.5,42.76
"EMP100836",3.6,15.0,6.0,65.0,16.216216216216218,62.5,42.76
"EMP100799",2.4,28.0,4.0,35.0,51.351351351351354,37.5,42.71
"EMP100698",3.2,23.0,3.0,55.0,37.83783783783784,25.0,42.69
"EMP101508",3.0,23.0,4.0,50.0,37.83783783783784,37.5,42.63
"EMP100999",3.0,23.0,4.0,50.0,37.83783783783784,37.5,42.63
"EMP100668",2.8,23.0,5.0,45.0,37.83783783783784,50.0,42.56
"EMP101024",2.8,23.0,5.0,45.0,37.83783783783784,50.0,42.56
"EMP100062",2.6,31.0,1.0,40.0,59.45945945945946,0.0,42.56
"EMP101698",1.8,28.0,7.0,20.0,51.351351351351354,75.0,42.52
"EMP100572",3.4,18.0,5.0,60.0,24.324324324324323,50.0,42.48
"EMP100609",3.2,26.0,1.0,55.0,45.945945945945944,0.0,42.47
"EMP101390",3.2,26.0,1.0,55.0,45.945945945945944,0.0,42.47
"EMP100355",3.2,26.0,1.0,55.0,45.945945945945944,0.0,42.47
"EMP100154",3.0,26.0,2.0,50.0,45.945945945945944,12.5,42.41
"EMP100983",3.0,26.0,2.0,50.0,45.945945945945944,12.5,42.41
"EMP100653",3.0,26.0,2.0,50.0,45.945945945945944,12.5,42.41
"EMP100408",3.0,26.0,2.0,50.0,45.945945945945944,12.5,42.41
"EMP100627",2.8,26.0,3.0,45.0,45.945945945945944,25.0,42.34
"EMP100004",3.6,21.0,2.0,65.0,32.432432432432435,12.5,42.32
"EMP100600",2.8,18.0,8.0,45.0,24.324324324324323,87.5,42.28
"EMP101350",3.4,21.0,3.0,60.0,32.432432432432435,25.0,42.26
"EMP100209",3.4,21.0,3.0,60.0,32.432432432432435,25.0,42.26
"EMP101405",2.6,18.0,9.0,40.0,24.324324324324323,100.0,42.22
"EMP101355",3.2,21.0,4.0,55.0,32.432432432432435,37.5,42.19
"EMP101926",3.2,21.0,4.0,55.0,32.432432432432435,37.5,42.19
"EMP101968",2.2,26.0,6.0,30.0,45.945945945945944,62.5,42.15
"EMP101566",3.0,21.0,5.0,50.0,32.432432432432435,50.0,42.13
"EMP100775",2.8,29.0,1.0,45.0,54.054054054054056,0.0,42.13
"EMP101162",2.8,21.0,6.0,45.0,32.432432432432435,62.5,42.06
"EMP100876",2.8,21.0,6.0,45.0,32.432432432432435,62.5,42.06
"EMP100585",2.6,29.0,2.0,40.0,54.054054054054056,12.5,42.06
"EMP101787",2.8,21.0,6.0,45.0,32.432432432432435,62.5,42.06
"EMP101168",2.6,29.0,2.0,40.0,54.054054054054056,12.5,42.06
"EMP101596",3.4,24.0,1.0,60.0,40.54054054054054,0.0,42.04
"EMP101251",2.6,21.0,7.0,40.0,32.432432432432435,75.0,42.0
"EMP100916",2.4,29.0,3.0,35.0,54.054054054054056,25.0,42.0
"EMP101996",3.2,24.0,2.0,55.0,40.54054054054054,12.5,41.98
"EMP101798",2.2,29.0,4.0,30.0,54.054054054054056,37.5,41.93
"EMP100986",3.2,16.0,7.0,55.0,18.91891891891892,75.0,41.92
"EMP100093",3.0,24.0,3.0,50.0,40.54054054054054,25.0,41.91
"EMP100227",3.0,24.0,3.0,50.0,40.54054054054054,25.0,41.91
"EMP101294",3.0,24.0,3.0,50.0,40.54054054054054,25.0,41.91
"EMP101737",3.0,24.0,3.0,50.0,40.54054054054054,25.0,41.91
"EMP101807",3.6,19.0,3.0,65.0,27.027027027027028,25.0,41.83
"EMP101852",2.8,16.0,9.0,45.0,18.91891891891892,100.0,41.79
"EMP100130",2.6,24.0,5.0,40.0,40.54054054054054,50.0,41.78
"EMP100970",2.4,32.0,1.0,35.0,62.16216216216216,0.0,41.78
"EMP100264",3.2,19.0,5.0,55.0,27.027027027027028,50.0,41.7
"EMP101366",3.2,19.0,5.0,55.0,27.027027027027028,50.0,41.7
"EMP100190",3.2,19.0,5.0,55.0,27.027027027027028,50.0,41.7
"EMP101867",3.2,19.0,5.0,55.0,27.027027027027028,50.0,41.7
"EMP101174",3.0,27,1.0,50.0,48.648648648648646,0.0,41.69
"EMP100958",3.0,27,1.0,50.0,48.648648648648646,0.0,41.69
"EMP100802",3.0,27.0,1.0,50.0,48.648648648648646,0.0,41.69
"DUP1942",3.0,27,1.0,50.0,48.648648648648646,0.0,41.69
"EMP100197",3.0,27.0,1.0,50.0,48.648648648648646,0.0,41.69
"EMP101617",3.0,27,1.0,50.0,48.648648648648646,0.0,41.69
"EMP100401",3.0,27,1.0,50.0,48.648648648648646,0.0,41.69
"EMP100909",3.0,27,1.0,50.0,48.648648648648646,0.0,41.69
"EMP100906",3.0,27,1.0,50.0,48.648648648648646,0.0,41.69
"EMP101030",3.0,27,1.0,50.0,48.648648648648646,0.0,41.69
"EMP101643",3.0,27,1.0,50.0,48.648648648648646,0.0,41.69
"EMP100446",2.0,32.0,3.0,25.0,62.16216216216216,25.0,41.65
"EMP101412",3.0,19.0,6.0,50.0,27.027027027027028,62.5,41.63
"EMP101061",2.8,27,2.0,45.0,48.648648648648646,12.5,41.63
"EMP101152",2.8,27,2.0,45.0,48.648648648648646,12.5,41.63
"EMP100307",2.8,27,2.0,45.0,48.648648648648646,12.5,41.63
"EMP100383",3.0,19.0,6.0,50.0,27.027027027027028,62.5,41.63
"EMP100047",3.6,22.0,1.0,65.0,35.13513513513514,0.0,41.61
"EMP100872",1.8,32.0,4.0,20.0,62.16216216216216,37.5,41.58
"EMP100448",2.6,27,3.0,40.0,48.648648648648646,25.0,41.56
"EMP100590",2.6,27,3.0,40.0,48.648648648648646,25.0,41.56
"EMP101653",2.6,27,3.0,40.0,48.648648648648646,25.0,41.56
"EMP100381",2.6,19.0,8.0,40.0,27.027027027027028,87.5,41.5
"EMP100570",2.4,27,4.0,35.0,48.648648648648646,37.5,41.5
"EMP101569",2.4,27.0,4.0,35.0,48.648648648648646,37.5,41.5
"EMP101651",2.4,27,4.0,35.0,48.648648648648646,37.5,41.5
"EMP101083",2.4,27,4.0,35.0,48.648648648648646,37.5,41.5
"EMP100737",2.4,27,4.0,35.0,48.648648648648646,37.5,41.5
"EMP100817",2.6,19.0,8.0,40.0,27.027027027027028,87.5,41.5
"EMP100417",2.2,27,5.0,30.0,48.648648648648646,50.0,41.43
"EMP100214",2.2,27,5.0,30.0,48.648648648648646,50.0,41.43
"EMP100366",3.0,22.0,4.0,50.0,35.13513513513514,37.5,41.42
"EMP101420",2.6,30.0,1.0,40.0,56.75675675675676,0.0,41.35
"EMP100320",2.8,22.0,5.0,45.0,35.13513513513514,50.0,41.35
"EMP101362",2.8,22.0,5.0,45.0,35.13513513513514,50.0,41.35
"EMP100939",2.6,30.0,1.0,40.0,56.75675675675676,0.0,41.35
"EMP100573",2.8,22.0,5.0,45.0,35.13513513513514,50.0,41.35
"EMP100411",2.6,30.0,1.0,40.0,56.75675675675676,0.0,41.35
"EMP100279",2.6,30.0,1.0,40.0,56.75675675675676,0.0,41.35
"EMP101716",3.6,17.0,4.0,65.0,21.62162162162162,37.5,41.33
"EMP100162",2.6,22.0,6.0,40.0,35.13513513513514,62.5,41.29
"EMP101800",3.6,9.0,9.0,65.0,0.0,100.0,41.27
"EMP101786",3.2,25.0,1.0,55.0,43.24324324324324,0.0,41.26
"EMP100587",3.2,25.0,1.0,55.0,43.24324324324324,0.0,41.26
"EMP101439",3.2,25.0,1.0,55.0,43.24324324324324,0.0,41.26
"EMP100286",3.2,25.0,1.0,55.0,43.24324324324324,0.0,41.26
"EMP101445",3.2,25.0,1.0,55.0,43.24324324324324,0.0,41.26
"EMP101644",3.2,25.0,1.0,55.0,43.24324324324324,0.0,41.26
"EMP101037",2.4,22.0,7.0,35.0,35.13513513513514,75.0,41.22
"EMP100917",3.0,25.0,2.0,50.0,43.24324324324324,12.5,41.2
"EMP100523",3.0,25.0,2.0,50.0,43.24324324324324,12.5,41.2
"EMP101197",3.0,25.0,2.0,50.0,43.24324324324324,12.5,41.2
"EMP101064",3.0,25.0,2.0,50.0,43.24324324324324,12.5,41.2
"EMP101468",2.6,25.0,4.0,40.0,43.24324324324324,37.5,41.07
"EMP100979",2.6,25.0,4.0,40.0,43.24324324324324,37.5,41.07
"EMP101001",2.6,17.0,9.0,40.0,21.62162162162162,100.0,41.01
"EMP101671",2.6,17.0,9.0,40.0,21.62162162162162,100.0,41.01
"EMP101952",2.6,17.0,9.0,40.0,21.62162162162162,100.0,41.01
"EMP101191",2.4,25.0,5.0,35.0,43.24324324324324,50.0,41.0
"EMP101100",2.2,33.0,1.0,30.0,64.86486486486487,0.0,41.0
"EMP101485",3.2,20.0,4.0,55.0,29.72972972972973,37.5,40.98
"EMP101864",3.2,20.0,4.0,55.0,29.72972972972973,37.5,40.98
"EMP100035",2.8,28.0,1.0,45.0,51.351351351351354,0.0,40.92
"EMP100465",2.8,28.0,1.0,45.0,51.351351351351354,0.0,40.92
"EMP101923",2.8,20.0,6.0,45.0,29.72972972972973,62.5,40.85
"EMP101814",2.8,20.0,6.0,45.0,29.72972972972973,62.5,40.85
"EMP101931",2.6,28.0,2.0,40.0,51.351351351351354,12.5,40.85
"EMP101290",2.8,20.0,6.0,45.0,29.72972972972973,62.5,40.85
"EMP101714",3.4,23.0,1.0,60.0,37.83783783783784,0.0,40.83
"EMP100299",3.4,23.0,1.0,60.0,37.83783783783784,0.0,40.83
"EMP101532",3.2,23.0,2.0,55.0,37.83783783783784,12.5,40.77
"EMP100773",3.2,23.0,2.0,55.0,37.83783783783784,12.5,40.77
"EMP101629",3.2,23.0,2.0,55.0,37.83783783783784,12.5,40.77
"EMP100713",3.2,23.0,2.0,55.0,37.83783783783784,12.5,40.77
"EMP100593",2.2,28.0,4.0,30.0,51.351351351351354,37.5,40.72
"EMP101252",3.0,23.0,3.0,50.0,37.83783783783784,25.0,40.7
"EMP101771",2.8,23.0,4.0,45.0,37.83783783783784,37.5,40.64
"EMP101897",2.8,23.0,4.0,45.0,37.83783783783784,37.5,40.64
"EMP100929",2.6,23.0,5.0,40.0,37.83783783783784,50.0,40.57
"EMP100301",2.6,23.0,5.0,40.0,37.83783783783784,50.0,40.57
"EMP101613",3.0,26.0,1.0,50.0,45.945945945945944,0.0,40.48
"EMP101818",3.0,26.0,1.0,50.0,45.945945945945944,0.0,40.48
"EMP101351",3.6,21.0,1.0,65.0,32.432432432432435,0.0,40.4
"EMP100261",2.8,18.0,7.0,45.0,24.324324324324323,75.0,40.36
"EMP100923",2.6,18.0,8.0,40.0,24.324324324324323,87.5,40.29
"EMP101767",3.2,21.0,3.0,55.0,32.432432432432435,25.0,40.27
"EMP100230",2.4,18.0,9.0,35.0,24.324324324324323,100.0,40.23
"EMP100435",2.8,21.0,5.0,45.0,32.432432432432435,50.0,40.14
"EMP100265",2.6,29.0,1.0,40.0,54.054054054054056,0.0,40.14
"EMP100247",2.8,21.0,5.0,45.0,32.432432432432435,50.0,40.14
"EMP101124",2.4,29.0,2.0,35.0,54.054054054054056,12.5,40.07
"EMP101741",3.2,24.0,1.0,55.0,40.54054054054054,0.0,40.05
"EMP101889",3.2,24.0,1.0,55.0,40.54054054054054,0.0,40.05
"EMP101472",3.0,24.0,2.0,50.0,40.54054054054054,12.5,39.99
"EMP100774",2.0,29.0,4.0,25.0,54.054054054054056,37.5,39.94
"EMP101002",2.6,24.0,4.0,40.0,40.54054054054054,37.5,39.86
"EMP101140",2.8,16.0,8.0,45.0,18.91891891891892,87.5,39.86
"EMP101670",3.4,19.0,3.0,60.0,27.027027027027028,25.0,39.84
"EMP101311",2.4,24.0,5.0,35.0,40.54054054054054,50.0,39.79
"EMP100126",2.4,24.0,5.0,35.0,40.54054054054054,50.0,39.79
"EMP101688",3.2,19.0,4.0,55.0,27.027027027027028,37.5,39.77
"EMP100676",2.0,32.0,2.0,25.0,62.16216216216216,12.5,39.72
"EMP101414",3.0,19.0,5.0,50.0,27.027027027027028,50.0,39.71
"EMP100997",2.8,27.0,1.0,45.0,48.648648648648646,0.0,39.7
"EMP101042",2.8,27,1.0,45.0,48.648648648648646,0.0,39.7
"EMP100548",2.8,27,1.0,45.0,48.648648648648646,0.0,39.7
"EMP101049",2.8,27,1.0,45.0,48.648648648648646,0.0,39.7
"EMP100196",2.8,27,1.0,45.0,48.648648648648646,0.0,39.7
"EMP100382",2.8,27,1.0,45.0,48.648648648648646,0.0,39.7
"EMP101969",2.6,27,2.0,40.0,48.648648648648646,12.5,39.64
"EMP101080",2.8,19.0,6.0,45.0,27.027027027027028,62.5,39.64
"EMP101677",2.6,27,2.0,40.0,48.648648648648646,12.5,39.64
"EMP100887",2.6,27,2.0,40.0,48.648648648648646,12.5,39.64
"EMP100704",2.6,27.0,2.0,40.0,48.648648648648646,12.5,39.64
"EMP100213",1.6,32.0,4.0,15.0,62.16216216216216,37.5,39.59
"EMP100043",2.4,27,3.0,35.0,48.648648648648646,25.0,39.57
"EMP101416",2.4,27,3.0,35.0,48.648648648648646,25.0,39.57
"EMP101498",2.4,27,3.0,35.0,48.648648648648646,25.0,39.57
"EMP101888",2.2,27,4.0,30.0,48.648648648648646,37.5,39.51
"EMP101773",2.2,27,4.0,30.0,48.648648648648646,37.5,39.51
"EMP100861",2.2,27.0,4.0,30.0,48.648648648648646,37.5,39.51
"EMP100123",2.2,27.0,4.0,30.0,48.648648648648646,37.5,39.51
"EMP100470",2.0,27,5.0,25.0,48.648648648648646,50.0,39.44
"EMP101466",2.0,27,5.0,25.0,48.648648648648646,50.0,39.44
"EMP101949",2.0,27.0,5.0,25.0,48.648648648648646,50.0,39.44
"EMP100293",2.0,27.0,5.0,25.0,48.648648648648646,50.0,39.44
"EMP100111",2.8,22.0,4.0,45.0,35.13513513513514,37.5,39.43
"EMP100314",2.8,22.0,4.0,45.0,35.13513513513514,37.5,39.43
"EMP100134",2.6,22.0,5.0,40.0,35.13513513513514,50.0,39.36
"EMP101421",2.6,22.0,5.0,40.0,35.13513513513514,50.0,39.36
"EMP101067",3.4,17.0,4.0,60.0,21.62162162162162,37.5,39.34
"EMP100058",1.6,27,7.0,15.0,48.648648648648646,75.0,39.31
"EMP100603",2.4,22.0,6.0,35.0,35.13513513513514,62.5,39.3
"EMP101017",3.2,17.0,5.0,55.0,21.62162162162162,50.0,39.28
"EMP100375",3.2,17.0,5.0,55.0,21.62162162162162,50.0,39.28
"EMP100841",3.0,25.0,1.0,50.0,43.24324324324324,0.0,39.27
"EMP100229",4.0,12.0,4.0,75.0,8.108108108108109,37.5,39.26
"EMP100493",2.8,25.0,2.0,45.0,43.24324324324324,12.5,39.21
"EMP101734",2.8,25.0,2.0,45.0,43.24324324324324,12.5,39.21
"EMP101378",2.6,25.0,3.0,40.0,43.24324324324324,25.0,39.14
"EMP100430",2.6,25.0,3.0,40.0,43.24324324324324,25.0,39.14
"EMP100586",3.4,20.0,2.0,60.0,29.72972972972973,12.5,39.12
"EMP100255",2.4,25.0,4.0,35.0,43.24324324324324,37.5,39.08
"EMP101965",2.6,17.0,8.0,40.0,21.62162162162162,87.5,39.08
"EMP100867",2.6,28.0,1.0,40.0,51.351351351351354,0.0,38.93
"EMP101875",2.8,20.0,5.0,45.0,29.72972972972973,50.0,38.93
"EMP100633",2.8,20.0,5.0,45.0,29.72972972972973,50.0,38.93
"EMP100398",2.8,20.0,5.0,45.0,29.72972972972973,50.0,38.93
"EMP101054",2.4,28.0,2.0,35.0,51.351351351351354,12.5,38.86
"EMP101586",2.6,20.0,6.0,40.0,29.72972972972973,62.5,38.86
"EMP100849",3.2,23.0,1.0,55.0,37.83783783783784,0.0,38.84
"EMP100756",3.2,15.0,6.0,55.0,16.216216216216218,62.5,38.78
"EMP101778",3.0,23.0,2.0,50.0,37.83783783783784,12.5,38.78
